,Raf,Mek,Erk,PKA,PKC,Akt,P38,Jnk,Plcg,PIP2,PIP3,Context
13,-0.6698995416245654,-1.6125331067676878,-0.34401425303732525,-0.17416204622690507,-1.3804966215883252,-1.0286861567302077,-1.913467495079523,-1.5477762453132349,0.21952594390536623,-0.5045171280249844,-1.5652496958402005,9
14,-1.2082820286988911,-1.7631414022192031,-0.588394226283353,-0.34128555303469305,-1.3804966215883252,-1.0528389176689867,-0.25045736855423,-0.8624524588491894,0.5335402161067461,-0.2921517402982935,-1.0978939307295814,9
15,-1.887591828625989,-1.7631414022192031,2.245399459952464,1.510140442551477,-1.3804966215883252,1.4558891275693417,0.4492310406070417,-1.3372422815600138,0.2493627253633494,0.655012276112225,1.2600298984337104,9
16,-0.679655010319194,-1.7273661606940907,1.614138274813147,1.057167375482452,-1.3804966215883252,0.7853374064298959,2.009438335997194,-1.485981349743016,0.5415400544914737,-0.882131558470423,1.3842670678658306,9
17,-1.0157015402216933,-1.7631414022192031,-1.9761231618069566,-2.7302828391048664,-1.3241466832251514,-2.4963352295125874,-2.014168104580333,-1.20460662173806,-0.1264504785777004,1.032630100000475,0.6042460520496452,9
18,0.812153868805169,-1.7631414022192031,0.28033737685634436,0.030570409296363454,-1.3804966215883252,-0.6871122442596668,-1.6401750962467199,-1.3372422815600138,0.945085147275074,0.7873363051971075,1.3121294235459458,9
19,0.25359161207838077,-1.2032540656928727,-0.7896117512245017,-0.3224611128080381,-1.3804966215883252,-1.260059152564679,-2.012546926547536,-1.3864585481666034,-0.14316234964312463,-0.8432827497718192,-0.3295833586484527,9
20,-0.329585603450418,-1.7631414022192031,-0.8323529827385873,-0.13466194352730954,-1.3804966215883252,-1.7386872876632486,-2.012546926547536,-1.4903486225320701,-1.582642533328659,-1.3566256015228493,-1.9067977705025,9
21,-0.5951925200369536,-1.7631414022192031,-0.37600649996454805,-0.11567477015520904,-1.3804966215883252,-1.245480152048764,-2.014168104580333,-1.4200386571760526,-0.2192279278383756,0.22811336448937747,0.40340726677287675,9
22,-2.8423646241051554,-1.7645251373392008,-1.1020326198909023,0.16397530591550188,-1.3804966215883252,-1.058959692282478,-1.3904748066315413,-1.3712701363753714,0.8820143418174854,0.8718020365159999,1.3842670678658306,9
23,-0.8985796949048853,-1.7645251373392008,0.3295599576520235,-0.04212407790419603,-1.2248687633896602,-0.5170493171673608,-2.014168104580333,-1.1365446780120712,0.1728520504566087,0.617390186144723,0.8596372748229129,9
24,-1.5586772837782203,-1.7631414022192031,-0.03411440562173475,-0.2404348257637924,-1.3804966215883252,-0.6783835276437156,-2.012546926547536,-1.5746458364242355,-0.007409640095051423,1.2669572647710736,1.056523178701341,9
25,-1.1752876881064682,-1.7631414022192031,-1.6597341271198391,-0.14190952930636833,-1.2814898323341284,-1.4086847936482525,0.05764223200998982,-1.3864585481666034,0.22707744951320566,-0.4694460471140914,0.1816586817736992,9
26,-1.0249572171863008,-1.7645251373392008,1.0514341217824652,1.0105265708746456,-1.3804966215883252,0.38159694207541694,-0.18615964884824443,-1.5049605924904172,-1.2937814587126193,-1.5022590170061925,0.29069412844698467,9
27,-0.028850008116476072,-1.7631414022192031,-1.0948955510616645,0.0644059983465871,-0.45630935101628894,-1.5956243621362058,-0.3884066491841672,-1.0124612462652436,1.215822676272243,0.8783816677106738,2.2297643742912996,9
28,-1.0019786997350872,-1.7631414022192031,-0.9311030405736885,-0.2686985394456706,-1.3804966215883252,-1.5318256840219817,-1.8946693165778288,-1.579143536305815,-0.5817734176176794,-0.4525665725667359,0.2324784701634619,9
29,-0.6287217405486918,-1.7301034053340714,0.13399732371453016,-0.07465382680099646,-1.3804966215883252,-0.7410000178262499,1.6158649826876978,-1.5034957000743827,0.7082368045861196,-0.30927777725030536,-0.3295833586484527,9
30,-0.6961347152692893,-1.7631414022192031,-0.8323529827385873,-0.054965040793512714,-1.3804966215883252,-0.837152994580406,-2.014168104580333,-1.4059746426624493,0.6129580468940576,0.9613941624865453,1.5691397066269355,9
31,-0.3115399864967935,-1.7465797940106904,1.614138274813147,0.8039428884787744,-1.3804966215883252,0.6509586992971618,-2.012546926547536,-1.579143536305815,-1.189419149952854,0.3306567420468373,-0.6545746816350989,9
32,-0.29602219537218655,-1.7645251373392008,-0.28252782152017236,0.3314628601824023,-1.3804966215883252,-0.7137244581343047,-2.012546926547536,-1.5064262914897015,-0.6022766870891116,-0.586361463195019,-2.072484685703586,9
33,-2.106491085987121,-1.7493343532750252,0.6989595999907657,0.2783559172499114,-1.3804966215883252,-0.10692897803932945,-2.014168104580333,-1.5477762453132349,0.738581175666235,-0.2978122684444435,-0.939544944879665,9
34,0.17600716966977997,-1.7645251373392008,-1.7313426104403942,-0.048516730354817225,-1.3804966215883252,-1.4598853169012709,-0.7745310374740921,-1.248285709648351,-0.42212453922932414,-0.882131558470423,0.5334125931609239,9
35,-0.30485892661415737,-1.6125331067676878,-0.8973609680705571,-0.03578613094154226,-1.3804966215883252,-1.4086847936482525,-1.7629161723821947,-1.5240760934727662,0.1567474098661304,-0.3328099680260989,0.1230999068095146,9
36,-1.461029125900799,-1.754850431938555,-0.4513132548617264,-0.22127296363247656,-1.3804966215883252,-0.7502449289744877,-0.001689799216551546,-1.4059746426624493,-0.5326681262169246,-0.5921827893801124,-0.3618572855432764,9
37,-2.0663541836639365,-1.7645251373392008,2.139949096689875,1.330336819468854,-0.8228104796500311,1.27397216011444,0.04207853557606081,-1.3211569995595127,0.6513536980805508,-1.0459622932679316,1.2097505881680195,9
38,-1.1861653410478654,-1.7342140943108988,-1.0105855962575232,-0.04212407790419603,-1.3804966215883252,-1.1617353057439341,-1.9626289200221723,-1.4976442765724465,0.9535029644448688,1.4171096705537625,1.9406819109670166,9
39,-0.38102385962908164,-1.7645251373392008,-1.5806749065985133,0.31067480623612553,-1.3804966215883252,-1.122083222897078,-0.9001369205272443,-1.358940662807318,0.5573292219104931,1.6219502760162554,2.3309120597428574,9
40,-0.8985796949048853,-1.7069223407701493,0.3074532572275271,0.11757484819560841,-1.3804966215883252,-0.32514270800145356,0.9729791146715453,-1.579143536305815,-0.14879991844627494,-0.30352067797688637,0.5749460495200808,9
41,-0.7976390764212078,-1.7631414022192031,0.1443664679373518,-0.1492287369586217,-1.3804966215883252,-0.5827208384584474,-1.1599084358686251,-1.579143536305815,0.27468939305834594,-0.4743468032097223,1.0442279142009303,9
42,-1.2482004440298906,-1.7631414022192031,0.8569212815953959,0.6511133278223528,-0.992618601671398,0.2277505092234515,-0.8670458916328597,-1.4845273015634248,0.7300157839619216,-0.07144211466288435,0.39044181008452244,9
43,-0.9662914376660514,-1.7631414022192031,-0.12193555514979075,0.10550582953604483,-1.3804966215883252,-0.6028149460123496,-1.3050877051267311,-1.509360092988155,-1.39451025125187,-0.9974700254256745,-0.6639034531122227,9
44,-0.364358077260304,-1.7603755476839131,-0.6870543729061874,-0.07465382680099646,-1.3804966215883252,-0.8833255213877517,-2.012546926547536,-1.4384716077265163,0.25667130428886265,0.09016420541834907,0.15007870817404934,9
45,-0.4584929655698562,-1.7355855927621382,-1.211912109671244,-0.3349574351393964,-1.3804966215883252,-0.7502449289744877,-2.014168104580333,-1.579143536305815,0.42250064523256475,-0.3976883985359883,-0.5093083814334181,9
46,-0.7128982690875815,-1.7631414022192031,-0.46871457089190305,-0.2891450918580807,-1.1307303851517378,-1.335884533779954,3.035594080245796,-1.3145030947378178,0.025979726628471145,0.967151737988211,1.5893284418500935,9
47,-2.8423646241051554,-1.6852927974135568,-1.0722919425365784,-0.029501961207866693,-1.3353563174231056,-1.1483620765330098,-2.014168104580333,-1.579143536305815,1.5284814599483092,1.411237198603153,2.220918621829428,9
48,-0.7299554590444284,-1.3561822749486085,-1.8214315096729303,-0.22942456510126202,-1.3353563174231056,-1.4598853169012709,-0.17154904930693174,-1.4527624200259257,-0.04710735394466515,-0.13084187466722144,-0.1452331637922682,9
49,-0.7902893454703759,-1.7205345463699135,-0.7726806325480615,-0.06146998681289528,-1.3804966215883252,-1.3757618486242282,-0.6697379094640866,-1.579143536305815,1.3205437410763983,1.4771787568927859,2.4959460087556455,9
50,-0.5862456770420558,-1.7631414022192031,0.0806772963269954,-0.13466194352730954,-0.12190692249744527,-1.0964053254021209,2.023924703840069,-1.5731477807606185,0.7637962700535303,1.164296273038019,2.5235582604288367,9
51,0.3137777208064141,-1.719170227752584,-0.2529549985715579,-0.2686985394456706,-1.3804966215883252,-0.8991561517351152,0.7162254942738043,-1.5403503677332746,-0.5326681262169246,0.907213665783806,-0.15898898220964072,9
52,1.011944505857767,-1.7645251373392008,-0.26027822772486736,-0.03578613094154226,-1.3804966215883252,-1.4170635591665384,-2.014168104580333,-1.5181804288703944,0.1109371311953754,0.617390186144723,-0.3137601977081243,9
53,0.0479900951709239,-1.7645251373392008,2.2683624706801857,1.5033270960329808,-1.3672835851275214,1.7561014171243334,-2.014168104580333,-1.5507513878123387,0.5091045453774051,-0.3448907866217104,-0.46409149074213313,9
54,-1.2138883602593238,-1.7369577184363694,-0.3841418143117016,-0.3349574351393964,-1.3409730142203684,-1.4511944861406485,0.813007575101926,-1.4427488261134123,0.4464211463441071,0.5185103270521111,0.821296425032474,9
55,-0.7649924610330864,-1.7631414022192031,0.3074532572275271,-0.06803257198717834,-1.3804966215883252,-0.5058610198107983,-2.014168104580333,-1.4628219263230942,-1.0833314735530861,-1.812915038183828,4.496049945553608,9
56,-0.364358077260304,-1.6151319703865996,-0.4172533394640823,-0.202594356733993,-1.0370294354628895,-0.9098373898658655,0.08579770731943778,-1.1135525766872993,0.030652439922790497,0.4956903179406879,0.35065876610011826,9
57,-0.9662914376660514,-1.7631414022192031,0.3295599576520235,0.005134974759027826,-1.3804966215883252,-0.6654198195673726,-1.8822146440249399,-1.579143536305815,0.14035354338750305,-0.07687825666699512,0.171225829755985,9
58,-0.11600522277940846,-1.7631414022192031,-0.721041789692059,-0.054965040793512714,-1.3804966215883252,-1.0227288573028233,-1.2279941765493145,-1.3947974588150795,-0.06244374938281689,-0.40431006612735454,0.2619474359870725,9
59,-1.0249572171863008,-1.7631414022192031,-0.588394226283353,-0.3224611128080381,-1.3804966215883252,-1.1617353057439341,-1.6361129534416818,-1.5776437192630817,0.306246509014654,-0.4454590163354267,-2.072484685703586,9
60,-0.6698995416245654,-1.7631414022192031,-0.48637228354716405,0.11070236766160087,-1.3804966215883252,-0.524572694032371,0.5893767790003346,-1.538867282810883,-0.12094555574631999,-0.17831827350421334,0.32336403714177714,9
61,-0.6538548089801399,-1.7645251373392008,0.41792118901883685,-0.13466194352730954,-1.3804966215883252,-0.288098648896049,0.2046769660114767,-1.579143536305815,0.3597686303742411,-0.4694460471140914,0.5969900687642516,9
62,-0.6287217405486918,-1.7645251373392008,-0.37600649996454805,-0.1274845916680721,-1.3804966215883252,-1.3437503657202972,2.062011608159961,-1.494723508103463,0.0022540995371005024,0.8238361107265243,1.097372600848823,9
63,0.24610912349553915,-1.715081354293615,-0.5316842571568736,-0.029501961207866693,-1.3804966215883252,-1.0050458537565994,-1.5636663788984604,-1.5776437192630817,-0.6095050906501575,-1.4896854383943468,-2.072484685703586,9
64,-0.371465378053818,-1.7631414022192031,-0.3361500490852915,0.038224146567136,-1.3804966215883252,-1.4086847936482525,-1.9260741532486645,-1.4991059025482587,-0.7698048230265194,-1.1302360400399538,-1.5296460176384656,9
65,-0.2785878816998843,-1.7631414022192031,0.16482370689042858,0.13781773736664002,-1.3804966215883252,-0.22046218006774562,-1.0635066595482996,-1.4498966604219634,0.3979284002665126,-0.586361463195019,-0.5852285804617421,9
66,-0.44044948085049956,-1.7645251373392008,0.6799352928899721,-0.1086782222610832,-1.3691688979482068,-0.27903263147644125,-2.014168104580333,-1.3781578592794634,-0.36370959256078034,-0.7029658247202689,0.36407085690106333,9
67,0.1678927049761001,-1.7645251373392008,-0.5981075087650408,-0.30713146387771345,-1.378606812872144,-1.1889672082741207,-1.9323990575347523,-1.5776437192630817,-0.5044742115284682,-0.6995403510859716,0.3001217645284725,9
68,-0.42273646268705967,-1.7631414022192031,-1.8695365872945102,0.3774114516700563,-1.3804966215883252,-1.541133953468202,-2.012546926547536,-1.5049605924904172,-0.7304696940061012,-0.6281893403513852,0.11213327010779131,9
69,-0.5342314504895835,-1.7438276028248607,-0.02809180049477168,-0.07465382680099646,-1.3409730142203684,-0.6274274236953084,-1.0635066595482996,-1.0755008529950771,0.525468548229851,1.4718132979562413,1.9631335660607088,9
70,0.038714149821654886,-1.7631414022192031,0.3767127439347087,-0.008931670349360854,-1.3653990437260277,-0.5827208384584474,-2.014168104580333,-1.4527624200259257,0.5728456939570188,1.4171096705537625,1.5691397066269355,9
71,-0.5010441434048167,-1.7631414022192031,0.8838545274815595,1.0171546004888972,-1.230301030278583,0.5360555464176556,0.753260991673082,-1.553729211998783,1.6590295623982019,1.8563303731741956,3.001795525130568,9
72,-0.8743451471385855,-1.6852927974135568,1.4846336667613607,1.2836724210628367,-1.3804966215883252,0.9156662878441248,-1.7805787804454987,-1.579143536305815,0.016562602601475417,-0.8349329378478282,-1.5709295566561654,9
73,-0.805044528997489,-1.7603755476839131,1.5549158405476486,-0.11567477015520904,-1.3804966215883252,0.4293792834625434,-2.014168104580333,-1.579143536305815,-0.40718970002850685,-0.20750539696792433,-0.09829288390766684,9
74,-0.3906778527453942,-1.6718738947372547,-1.2320671132074983,0.051430762662210555,-1.3804966215883252,-1.010909025198872,-1.8775605827055775,-1.5329420642496023,0.1886772315142108,0.8344083200974785,0.5860203601757472,9
75,-0.3979821752038217,-1.7369577184363694,1.6031006298868242,1.0371842205820094,-0.8389903634596846,0.8041708810329747,0.17459803396651263,-1.1802938349227314,-0.5817734176176794,-0.6793368159547768,-0.20841145571118394,9
76,-2.8423646241051554,-1.754850431938555,1.4453387943151952,0.8039428884787744,-1.3804966215883252,0.5937102121324634,-0.6192533805348349,-1.2816651221182607,-0.42212453922932414,0.5351283279441463,0.5749460495200808,9
77,-0.5773805819850312,-1.7631414022192031,-1.211912109671244,0.0644059983465871,-1.3804966215883252,-0.6274274236953084,-1.379428610565412,-1.2293895010919287,0.11943878836470112,0.32468813549948794,0.6257457683338549,9
78,-0.4742312490666115,-1.7631414022192031,-0.34401425303732525,-0.0028703646080273713,-1.3804966215883252,-1.0528389176689867,-0.9069030506468637,-1.4570680794559776,-0.7043545465955736,-0.7491116968508362,0.07292806103780487,9
79,-0.11600522277940846,-1.7631414022192031,0.04180350540511806,0.2517307190647869,-0.4420624972551961,-0.33460544375526086,0.6498443408787214,-1.0810160455370366,-0.6501876349576202,-0.7946122719009032,-0.709430088808611,9
80,-1.3081209661153639,-1.7631414022192031,0.058626856640036314,-0.16910778438372004,-1.3804966215883252,-0.8523298794430845,1.0629337944937554,-1.5567096798844926,0.2345667567914113,-0.326849607454893,0.29069412844698467,9
81,-0.5951925200369536,-1.7631414022192031,-0.07718447236800699,0.09851990221807796,-1.3409730142203684,-0.7784568181192749,1.2287410939538554,-1.5299837907833105,0.5805045505393988,-0.2025521309172235,0.7178475670205754,9
82,-0.4848674533335242,-1.7631414022192031,-0.84060020596737,-0.2686985394456706,-1.3804966215883252,-1.5043314235712575,-1.9450906412607647,-1.4398963832558624,-0.16017777640567424,-0.6629411573537708,-0.48198202037172144,9
83,-0.5174956763933212,-1.7631414022192031,-1.033579459223244,-0.30713146387771345,-1.3804966215883252,-1.6374175941758746,-2.014168104580333,-1.3372422815600138,0.6202835399104154,-0.12495304075845547,0.698003643517663,9
84,-0.329585603450418,-1.7645251373392008,-0.4172533394640823,1.1105007913639038,-1.3804966215883252,-0.4480622974875362,1.3248851248423945,-1.471480050623296,1.22452028260584,1.3446157688823976,2.7347608067752613,9
85,-0.8506954622488175,-1.7631414022192031,1.2780471137836338,0.9441323274743444,-1.3804966215883252,0.47810518497252946,-1.793937708996552,-1.417217735171422,0.3916793583026521,-0.45734662351404903,0.6363480769984483,9
86,0.17600716966977997,-1.7123588811450479,-0.29003952212748074,-0.215887980525542,-1.3804966215883252,-1.0286861567302077,-2.014168104580333,-1.471480050623296,0.2639215214988245,0.6730579340755156,1.0442279142009303,9
87,0.3660033122736749,-1.7631414022192031,1.1414234778868846,0.6179301309480106,-1.3804966215883252,0.4402288143205621,-1.9996006101430608,-1.509360092988155,0.738581175666235,1.0874896126155078,1.4659393712067876,9
88,0.8462475083655889,-1.7631414022192031,-0.18904201424362305,0.8305362963277346,-1.3804966215883252,-0.05925076011052003,-1.6442486941728136,-1.579143536305815,-0.08329433686787738,0.5351283279441463,0.42470129372085685,9
89,-1.807523763536585,-1.7645251373392008,-0.6078983409883856,-0.1492287369586217,-1.1552470346526034,-1.4953069364940774,-2.014168104580333,-1.3712701363753714,-0.2071183675106446,0.612534975870018,0.5749460495200808,9
90,-0.6634498408444612,-1.7589934376168872,-0.42567748502659997,-0.03578613094154226,-1.3804966215883252,-0.8472476411671251,-2.014168104580333,-1.579143536305815,-0.4296781492923138,-0.2921517402982935,0.2324784701634619,9
91,-0.364358077260304,-1.7562308751230038,-1.0569568821013466,-0.26295885753097104,-1.3804966215883252,-1.5225898309353256,-1.5496353490777812,-1.3920136036049773,0.2817976206012903,-0.48675554398333565,0.002543225196528349,9
92,-0.40780794927932656,-1.7314729963124524,0.4458894139106515,-0.4077307958278171,-0.08975673508999495,-0.6568620478389878,2.9239831119847626,-0.3747746635599411,0.27468939305834594,-0.04750987459710396,0.9622733704603015,9
93,-0.40780794927932656,-1.6203408573162672,-1.125109916907678,0.3774114516700563,-0.3692429090877934,-0.8472476411671251,1.3200940725703878,-0.8624524588491894,-0.09924475983198285,-0.5921827893801124,0.15007870817404934,9
94,-0.7649924610330864,-1.7645251373392008,1.672943485560207,0.9770023333865931,0.19875361781008655,0.7466472040434015,2.5666996399968673,0.010197541276340937,1.463789163572823,1.807640055471016,2.6943431988638795,9
95,-0.42273646268705967,-1.7631414022192031,-0.4172533394640823,-0.2686985394456706,-1.361632300156133,-1.1156084358643756,1.1013677193452929,-1.380920480766109,0.03992732703857416,-0.7168399708072929,-1.7754061298240578,9
96,-0.7128982690875815,-1.7631414022192031,0.08612361139006687,-0.17416204622690507,-1.3297474883666345,-0.5170493171673608,-0.8477599721946811,-1.4628219263230942,0.1236601800119166,-0.6564906310826888,-0.7180795809615248,9
97,-0.5862456770420558,-1.7645251373392008,-1.461054273559393,0.10550582953604483,-1.0842000234758389,-1.168481913281069,0.9355991853956478,-1.5344222916684986,0.18079898186481816,-0.8865829032390103,-0.5658156135190257,9
98,1.2890159677788995,-1.7631414022192031,-0.712458337628289,0.030570409296363454,-1.3804966215883252,-1.4686410913351444,1.265475348376737,-1.5240760934727662,-0.9063036613957348,-0.8307949327955232,-1.5056525557693432,9
99,-0.5258274273581658,-1.7631414022192031,1.3570897166424252,1.0435789150456987,-1.3804966215883252,0.4199915447395911,-2.014168104580333,-1.494723508103463,-0.39247955562031894,0.6906291712788232,0.4823350933270753,9
100,-0.5773805819850312,-1.719170227752584,-1.5282745703327751,0.04391298575697999,-1.3804966215883252,-2.121966321077257,-2.012546926547536,-1.350770424108808,-0.4296781492923138,-0.4993949059806095,-1.080823426947061,9
101,-2.330526885147994,-1.7645251373392008,1.6031006298868242,1.1368733477903632,-1.3653990437260277,0.9449507499521004,-0.37355484320250704,-1.4498966604219634,1.1293518340391255,1.261444442351372,2.7738022179038233,9
102,-0.4507187956729697,-1.7410778153708086,-0.9060273365694604,-0.08133480962010178,-1.3804966215883252,-1.260059152564679,-0.6491906011270603,-1.4327822141228117,1.3435558120835966,1.0221530016994067,2.431275036101364,9
103,-0.4584929655698562,-1.7645251373392008,-0.3841418143117016,-0.30108734772062967,-1.2212531083454383,-1.3757618486242282,0.8964509345956498,-1.3171612302285443,0.4464211463441071,-0.3976883985359883,0.07292806103780487,9
104,1.0287052196156312,-1.7645251373392008,0.22406068750890132,-0.10174714962417332,-1.3804966215883252,-0.5359563011694043,-0.5623190026932504,-1.538867282810883,-0.8758283615264724,-1.0240117029562035,-0.5466964555125559,9
105,-0.4742312490666115,-1.7631414022192031,-1.033579459223244,-0.2544318775681173,0.268169353237524,-1.5868540544978158,-1.4853340267680635,-1.579143536305815,-0.18335555803139675,0.2948034663426806,0.3817174821375538,9
106,0.34024553535363655,-1.715081354293615,-1.4152029349736035,-0.24880127633436488,-1.3804966215883252,-1.4686410913351444,-1.9562399839642852,-1.3171612302285443,-0.308615732689836,0.8651569755700873,0.9622733704603015,9
107,-0.3979821752038217,-1.3998824445781912,-1.0793173612611617,0.41153249334980135,-1.3804966215883252,-0.4480622974875362,-0.9701726004599253,-1.5582008932530624,0.03992732703857416,0.2341463318958208,0.21241341789218005,9
108,-0.6287217405486918,-1.7645251373392008,-1.6285577405993679,-0.12273804199613518,-1.2851783686300489,-1.9065191590721096,-1.8498308122254785,-1.5181804288703944,0.4924373371842681,0.3963949522158171,-0.25244582688060735,9
109,-0.6042226134422456,-1.7631414022192031,0.2144014695970626,-0.38043341166430755,-1.3804966215883252,-0.4032676601300491,-0.9001369205272443,-1.455631927934074,0.9766591004290893,0.8273787971670685,1.866944403066714,9
110,-0.4742312490666115,-1.7273661606940907,-0.3283380700307956,0.0914674506420589,-0.8931790481000578,-1.0837836749409897,1.295713493644533,-1.3753995341405634,0.08054410771604488,0.43498136645181723,0.04992763132253041,9
111,-0.4152433894909791,-1.7645251373392008,-0.3361500490852915,0.1444442510758309,-1.3804966215883252,-1.0406971546310888,0.626850530495657,-1.5344222916684986,0.25667130428886265,-0.6220554227439824,-0.6149168106731414,9
112,-0.19189602792731422,-1.7631414022192031,2.305599690587537,1.5699979960676522,-0.2648333538032255,1.8510575205466588,0.9201613535712602,-0.1476357359738115,-0.2565141955190725,1.1110105695666488,1.3218836701130265,9
113,-1.1329250083190754,-1.6321145271702573,-0.4005820634351645,-0.30108734772062967,-1.1729165291176131,-1.1027698868952478,-0.576204220804936,-1.579143536305815,0.7300157839619216,-0.034573847701653164,0.9435425896164894,9
114,-0.5092349781357501,-1.7631414022192031,2.599439531569995,1.3101111006035127,-1.230301030278583,1.6518921744444497,-1.793937708996552,-1.5359032402415842,-0.6022766870891116,0.9979610205780937,0.24238389789876946,9
115,-0.4848674533335242,-1.7645251373392008,-0.30520913679516015,-0.0028703646080273713,-1.3804966215883252,-0.7502449289744877,-1.9802626603450493,-1.3975855086957394,0.6030967542380135,0.4956903179406879,1.2393463964341707,9
116,-0.5427089965498043,-1.7631414022192031,-0.8729076008596742,-0.31629113019635113,-1.2888709904915403,-1.3596450790131498,0.17459803396651263,-1.20460662173806,0.5956290184422507,-0.30352067797688637,0.5022464903283256,9
117,-1.6567825621198593,-1.754850431938555,-0.8572527215930172,0.005134974759027826,-1.3804966215883252,-1.5134254023801463,-0.654282094822666,-1.5329420642496023,-0.6436082558135073,-1.0515540906733487,-0.09829288390766684,9
118,-0.24463701985165118,-1.7631414022192031,0.6605794912033135,0.750622996476362,-1.3804966215883252,-0.08659619206923115,-0.7804080288680197,-1.5299837907833105,0.2493627253633494,0.28214623993686627,1.056523178701341,9
119,-0.26146306699195404,-1.7631414022192031,-1.125109916907678,-0.26295885753097104,-1.212234703618147,-1.8682323977296835,-2.014168104580333,-1.5211267397697315,0.3662415788031139,-0.28653830494258,-0.0658564100576787,9
120,-0.38102385962908164,-1.5538275076908148,0.22406068750890132,0.9441323274743444,-1.3804966215883252,0.4199915447395911,-1.8498308122254785,-1.5211267397697315,0.9382932742590107,0.2948034663426806,2.1570116899389835,9
121,0.383522738825973,-1.7631414022192031,-0.7559709191293346,-0.29509215218313706,-1.3767177375629716,-1.3126050349865825,-1.7805787804454987,-1.4427488261134123,-0.19516210897156483,1.03780767862871,0.36407085690106333,9
122,-2.3993772609944313,-1.7562308751230038,-1.5543109769255052,-0.6335484807110499,-1.3804966215883252,-0.9370008544810453,1.5121801760170044,-1.5567096798844926,0.306246509014654,-0.738186768862879,-0.3137601977081243,9
123,-0.6287217405486918,-1.7645251373392008,1.2686957482534367,1.14375025082027,-1.3804966215883252,0.8041708810329747,0.9507543387143654,-1.365779453725728,-0.33576913823479115,0.7683105545610617,0.7178475670205754,9
124,0.42597166440606316,-1.7465797940106904,-1.7556436834135865,-1.0866272450175964,-1.3804966215883252,-1.859740201925688,-2.014168104580333,-1.5418341556623725,1.065184607521888,0.12639799250586686,1.0855076037358335,9
125,0.9538602740979747,-1.7355855927621382,-0.14831169622384666,-0.03578613094154226,-1.3804966215883252,-0.9761850752327116,-2.014168104580333,-1.5686572171876463,0.049109668126951514,-0.5333994075231693,-1.4983298523784532,9
126,-2.7494029032908816,-1.7164436276494839,-0.5224847869051578,-0.015042991762956925,-1.3804966215883252,-1.0227288573028233,-0.43064114082545746,-1.5776437192630817,0.025979726628471145,-0.6039760546047761,0.08988973458942866,9
